	DEPT	ТАЛЬБЛОК	НАГРУЗКА	ОБОРОТЫ_РОТОРА	СКОРОСТЬ_МЕХАНИЧЕСКАЯ	РАСХОД_НА_ВЫХОДЕ	ВЕС_НА_КРЮКЕ	СКОРОСТЬ_БУРЕНИЯ	ДАВЛЕНИЕ_НА_ВХОДЕ	ДМК	МОМЕНТ_РОТОРА
12403	2505.6	9.351	6.955	90.5	21.86	51.56	91.58	14.75	238.0	2.77	2.743
12404	2505.8	9.148	8.448	90.4	22.66	51.74	90.5	14.71	241.6	2.65	2.89
12405	2506.0	8.944	9.49	90.42	22.95	51.87	89.68	14.62	244.3	2.61	2.994
12406	2506.2	8.741	9.353	90.83	22.57	52.06	89.56	14.27	244.6	2.66	2.986
12407	2506.4	8.538	8.998	91.19	21.72	52.19	89.58	13.98	244.4	2.78	2.955
12408	2506.6	8.335	8.545	91.43	20.5	52.24	89.68	13.78	244.1	2.96	2.912
12409	2506.8	8.131	8.089	91.5	19.0	52.22	89.81	13.7	243.6	3.19	2.868
12410	2507.0	7.928	7.704	91.38	17.36	52.13	89.92	13.75	243.2	3.46	2.827
12411	2507.2	7.725	7.439	91.06	15.74	51.98	89.99	13.93	242.9	3.73	2.796
12412	2507.4	7.521	7.322	90.56	14.33	51.77	90.01	14.23	242.9	3.99	2.776
12413	2507.6	7.318	7.792	89.31	10.02	51.39	89.68	15.04	243.8	5.02	2.805
12414	2507.8	7.115	7.8	88.8	10.9	51.18	89.69	15.31	243.8	4.87	2.798
12415	2508.0	6.912	7.77	88.45	13.68	51.01	89.77	15.44	243.5	4.38	2.789
12416	2508.2	6.708	7.7	88.29	18.18	50.89	89.9	15.41	243.0	3.63	2.778
12417	2508.4	6.505	7.593	88.29	24.01	50.82	90.07	15.23	242.4	2.75	2.766
12418	2508.6	6.302	7.223	89.0	38.41	50.94	90.57	14.6	241.0	-1.03	2.738
12419	2508.8	6.098	7.174	89.05	42.1	50.91	90.62	14.27	240.4	-0.52	2.731
12420	2509.0	5.895	7.218	88.96	42.45	50.85	90.53	13.97	239.9	1.41	2.73
12421	2509.2	5.692	7.489	88.46	33.73	50.7	90.05	13.74	239.9	7.95	2.744
12422	2509.4	5.489	7.792	87.92	24.3	50.56	89.55	13.55	239.9	14.17	2.761
12423	2509.6	5.285	8.095	87.38	15.37	50.44	89.07	13.4	240.0	19.32	2.778
12424	2509.8	5.082	8.374	86.88	7.87	50.34	88.66	13.29	240.1	22.86	2.795
12425	2510.0	4.879	8.61	86.44	2.45	50.28	88.34	13.21	240.2	24.45	2.808
12426	2510.2	4.675	8.79	86.08	-0.5	50.25	88.14	13.16	240.3	23.97	2.818
12427	2510.4	4.472	8.906	85.79	-0.87	50.26	88.07	13.11	240.3	21.48	2.823
12428	2510.6	4.269	8.857	85.77	6.65	50.38	88.28	13.36	240.1	12.55	2.82
12429	2510.8	4.066	8.878	85.55	8.66	50.42	88.37	13.18	240.1	8.78	2.816
12430	2511.0	3.862	8.874	85.3	10.33	50.44	88.49	12.86	240.1	5.81	2.807
12431	2511.2	3.659	8.9	85.11	9.8	50.35	88.66	11.94	240.1	5.46	2.797
12432	2511.4	3.456	8.874	84.83	9.34	50.29	88.82	11.15	240.2	5.5	2.781
12433	2511.6	3.253	8.789	84.46	9.14	50.27	88.94	10.6	240.2	5.71	2.759
12434	2511.8	3.049	8.641	83.99	9.35	50.3	89.01	10.35	240.2	5.91	2.732
12435	2512.0	2.846	8.43	83.44	10.02	50.36	89.03	10.44	240.2	5.99	2.7
12436	2512.2	2.643	8.162	82.84	11.16	50.44	89.0	10.86	240.2	5.85	2.665
12437	2512.4	2.439	7.848	82.22	12.72	50.53	88.91	11.57	240.3	5.48	2.627
12438	2512.6	2.236	7.245	80.9	16.66	51.15	88.84	13.66	239.7	3.83	2.56
12439	2512.8	2.033	6.98	80.71	17.83	50.91	88.67	14.28	240.2	3.44	2.536
12440	2513.0	1.83	6.801	80.95	18.22	50.38	88.5	14.53	240.9	3.29	2.525
12441	2513.2	1.626	6.701	81.59	17.81	49.58	88.34	14.39	241.9	3.4	2.527
12442	2513.4	1.423	6.658	82.6	16.68	48.56	88.25	13.87	243.0	3.74	2.539
12443	2513.6	1.22	7.236	85.1	12.92	46.26	87.47	11.85	246.3	4.97	2.629
12444	2513.8	1.016	6.977	86.07	11.57	45.51	87.95	11.3	246.4	5.37	2.618
12445	2514.0	0.813	6.46	86.66	10.77	45.23	88.89	11.09	245.4	5.57	2.577
12446	2514.2	0.61	5.141	86.03	10.89	46.25	91.29	11.75	240.9	5.31	2.438
12447	2514.4	0.407	3.857	85.35	11.61	47.37	93.57	12.56	236.7	4.94	2.304
12448	2514.6	0.203	2.738	84.79	12.91	48.42	95.51	13.42	233.1	4.49	2.189
12449	2514.8	0.0	1.881	84.44	14.73	49.28	96.91	14.23	230.7	4.01	2.104
12450	2515.0	9.961	1.35	84.39	16.96	49.86	97.65	14.94	229.6	3.54	2.057
12451	2515.2	9.882	1.177	84.65	19.48	50.11	97.69	15.48	230.0	3.09	2.051
12452	2515.4	9.681	1.361	85.2	22.12	50.02	97.04	15.83	231.7	2.71	2.084
12453	2515.6	9.48	2.516	87.09	26.35	48.75	94.41	15.99	238.1	2.38	2.241
12454	2515.8	9.279	3.053	87.62	28.04	48.45	93.17	15.86	240.6	2.18	2.304
12455	2516.0	9.078	3.566	87.81	28.7	48.28	92.06	15.5	242.4	2.09	2.356
12456	2516.2	8.877	3.863	87.16	27.27	48.55	91.51	14.44	242.2	2.1	2.361
12457	2516.4	8.676	4.144	86.37	25.25	48.88	91.07	13.44	241.6	2.24	2.363
12458	2516.6	8.475	4.416	85.55	22.86	49.22	90.7	12.62	240.6	2.51	2.364
12459	2516.8	8.275	4.681	84.76	20.31	49.54	90.4	12.08	239.6	2.89	2.369
12460	2517.0	8.074	4.942	84.07	17.77	49.81	90.15	11.85	238.6	3.38	2.378
12461	2517.2	7.873	5.194	83.53	15.4	50.01	89.94	11.95	237.7	3.93	2.393
12462	2517.4	7.672	5.431	83.17	13.34	50.13	89.77	12.37	236.9	4.53	2.413
12463	2517.6	7.471	5.794	83.18	11.39	50.04	89.43	14.0	236.5	5.54	2.466
12464	2517.8	7.27	5.914	83.14	10.3	50.07	89.44	14.47	236.1	5.93	2.482
12465	2518.0	7.069	5.936	83.22	9.82	50.08	89.57	14.69	235.9	6.11	2.488
12466	2518.2	6.868	5.862	83.4	9.93	50.09	89.82	14.62	235.9	6.06	2.484
12467	2518.4	6.667	5.699	83.67	10.57	50.09	90.18	14.27	236.1	5.79	2.47
12468	2518.6	6.466	5.298	84.03	13.03	50.11	90.89	13.04	236.8	4.77	2.424
12469	2518.8	6.265	5.076	84.39	13.86	50.1	91.27	12.51	237.1	4.41	2.405
12470	2519.0	6.064	4.884	84.76	14.37	50.09	91.56	12.1	237.3	4.18	2.389
12471	2519.2	5.863	4.758	85.38	13.54	50.09	91.64	11.77	237.3	4.42	2.386
12472	2519.4	5.662	4.677	85.81	12.76	50.08	91.66	11.67	237.3	4.66	2.386
12473	2519.6	5.461	4.644	85.98	12.22	50.06	91.65	11.84	237.4	4.84	2.388
12474	2519.8	5.26	4.66	85.84	12.02	50.04	91.61	12.27	237.4	4.93	2.391
12475	2520.0	5.059	4.722	85.39	12.23	50.01	91.57	12.96	237.4	4.9	2.395
12476	2520.2	4.858	4.826	84.64	12.85	49.98	91.53	13.87	237.5	4.75	2.399
12477	2520.4	4.657	4.966	83.63	13.84	49.96	91.49	14.95	237.6	4.49	2.403
12478	2520.6	4.456	5.194	81.59	16.77	49.86	91.5	16.83	237.7	3.65	2.401
12479	2520.8	4.255	5.355	80.61	17.55	49.89	91.49	17.74	237.9	3.43	2.406
12480	2521.0	4.054	5.501	79.93	17.77	49.96	91.48	18.32	238.1	3.38	2.412
12481	2521.2	3.853	5.661	80.07	16.22	50.17	91.44	18.29	238.6	3.83	2.431
12482	2521.4	3.652	5.778	80.31	14.65	50.36	91.43	17.99	239.1	4.28	2.444
12483	2521.6	3.451	5.844	80.57	13.31	50.52	91.45	17.45	239.4	4.66	2.451
12484	2521.8	3.25	5.859	80.78	12.36	50.62	91.51	16.72	239.5	4.92	2.449
12485	2522.0	3.049	5.828	80.9	11.93	50.65	91.6	15.86	239.4	5.03	2.44
12486	2522.2	2.848	5.761	80.92	12.04	50.6	91.71	14.92	239.1	4.98	2.424
12487	2522.4	2.647	5.676	80.84	12.68	50.47	91.82	13.95	238.8	4.78	2.404
12488	2522.6	2.446	5.284	79.97	15.52	50.23	92.19	12.61	237.3	3.92	2.334
12489	2522.8	2.245	5.347	80.06	16.22	49.96	92.14	11.94	237.2	3.71	2.335
12490	2523.0	2.044	5.568	80.41	16.47	49.66	91.94	11.55	237.5	3.64	2.361
12491	2523.2	1.843	5.942	81.02	16.22	49.33	91.59	11.47	238.1	3.73	2.41
12492	2523.4	1.642	6.451	81.85	15.48	49.0	91.11	11.67	239.1	3.97	2.481
12493	2523.6	1.441	7.463	83.89	12.82	48.48	90.19	12.75	241.8	4.82	2.635
12494	2523.8	1.24	7.974	84.59	11.97	48.28	89.7	13.18	242.6	5.08	2.705
12495	2524.0	1.039	8.347	84.96	11.51	48.2	89.32	13.54	242.9	5.21	2.754
12496	2524.2	0.838	8.491	84.06	12.24	48.4	89.1	13.46	241.8	4.95	2.749
12497	2524.4	0.637	8.488	83.29	13.04	48.66	89.03	13.42	240.6	4.66	2.732
12498	2524.6	0.436	8.344	82.83	13.75	48.95	89.14	13.46	239.5	4.41	2.708
12499	2524.8	0.235	8.072	82.85	14.27	49.26	89.41	13.62	238.7	4.22	2.683
12500	2525.0	10.039	7.689	83.4	14.53	49.54	89.84	13.91	238.3	4.13	2.659
12501	2525.2	9.837	7.217	84.52	14.49	49.79	90.4	14.31	238.3	4.14	2.639
12502	2525.4	9.634	6.684	86.17	14.14	49.99	91.06	14.79	238.7	4.26	2.626
12503	2525.6	9.431	5.831	89.54	12.74	50.1	92.19	16.03	240.6	4.76	2.624
12504	2525.8	9.229	5.384	91.47	12.23	50.21	92.76	16.27	241.2	4.93	2.622
12505	2526.0	9.026	5.075	93.12	11.88	50.27	93.17	16.19	241.6	5.05	2.625
12506	2526.2	8.824	5.192	94.23	11.94	50.28	93.06	15.24	241.3	5.02	2.651
12507	2526.4	8.621	5.321	95.0	12.09	50.26	92.92	14.25	240.9	4.95	2.67
12508	2526.6	8.418	5.407	95.44	12.32	50.2	92.82	13.32	240.4	4.87	2.678
12509	2526.8	8.216	5.41	95.55	12.58	50.11	92.79	12.55	239.9	4.77	2.673
12510	2527.0	8.013	5.309	95.38	12.87	50.0	92.88	12.01	239.4	4.66	2.654
12511	2527.2	7.81	5.095	94.96	13.15	49.87	93.09	11.73	238.9	4.56	2.621
12512	2527.4	7.608	4.778	94.35	13.42	49.74	93.41	11.71	238.6	4.47	2.576
12513	2527.6	7.405	3.976	92.94	13.58	49.53	94.24	12.54	238.4	4.42	2.475
12514	2527.8	7.203	3.684	92.44	13.82	49.45	94.56	12.73	238.1	4.34	2.437
12515	2528.0	7.0	3.525	92.22	14.06	49.42	94.76	12.85	237.8	4.27	2.418
12516	2528.2	6.797	3.512	92.29	14.28	49.45	94.82	12.88	237.5	4.2	2.418
12517	2528.4	6.595	3.647	92.63	14.47	49.52	94.74	12.81	237.3	4.14	2.438
12518	2528.6	6.392	4.155	94.11	14.85	49.78	94.31	12.36	237.0	4.03	2.516
12519	2528.8	6.19	4.45	94.47	14.85	49.86	94.07	12.22	236.8	4.03	2.551
12520	2529.0	5.987	4.748	94.56	14.69	49.91	93.81	12.12	236.7	4.08	2.582
12521	2529.2	5.784	5.023	93.96	14.03	49.85	93.54	12.14	236.7	4.3	2.597
12522	2529.4	5.582	5.275	93.25	13.42	49.78	93.29	12.19	236.7	4.49	2.608
12523	2529.6	5.379	5.494	92.5	12.95	49.71	93.09	12.26	236.8	4.65	2.614
12524	2529.8	5.176	5.675	91.77	12.67	49.64	92.95	12.33	236.8	4.74	2.618
12525	2530.0	4.974	5.816	91.12	12.61	49.59	92.86	12.42	236.9	4.76	2.619
12526	2530.2	4.771	5.916	90.57	12.79	49.56	92.83	12.52	237.0	4.7	2.618
12527	2530.4	4.569	5.98	90.14	13.18	49.55	92.84	12.64	237.0	4.58	2.617
12528	2530.6	4.366	5.923	90.18	14.28	49.57	93.07	12.57	237.0	4.27	2.612
12529	2530.8	4.163	5.967	89.85	14.76	49.61	93.07	12.84	237.0	4.1	2.612
12530	2531.0	3.961	6.028	89.51	15.1	49.68	93.02	13.23	237.1	3.97	2.615
12531	2531.2	3.758	6.152	88.88	15.3	49.8	92.81	13.97	237.3	3.79	2.622
12532	2531.4	3.556	6.276	88.39	15.27	49.93	92.59	14.69	237.5	3.73	2.631
12533	2531.6	3.353	6.389	88.09	14.99	50.03	92.38	15.32	237.6	3.8	2.642
12534	2531.8	3.15	6.485	88.02	14.46	50.12	92.2	15.8	237.6	4.02	2.655
12535	2532.0	2.948	6.557	88.21	13.68	50.17	92.07	16.11	237.5	4.39	2.669
12536	2532.2	2.745	6.6	88.65	12.7	50.18	91.99	16.22	237.3	4.89	2.684
12537	2532.4	2.542	6.612	89.31	11.56	50.15	91.98	16.11	237.0	5.5	2.698
12538	2532.6	2.34	6.615	90.59	9.71	50.15	92.01	15.72	236.1	6.58	2.721
12539	2532.8	2.137	6.551	91.4	8.71	50.0	92.13	15.26	236.1	7.13	2.727
12540	2533.0	1.935	6.447	92.12	8.0	49.8	92.31	14.67	236.4	7.5	2.726
12541	2533.2	1.732	6.31	92.7	7.61	49.55	92.54	13.99	237.0	7.69	2.718
12542	2533.4	1.529	6.15	93.1	7.54	49.27	92.81	13.27	237.8	7.68	2.703
12543	2533.6	1.327	5.816	93.16	8.22	48.69	93.32	12.07	239.8	7.21	2.659
12544	2533.8	1.124	5.71	93.2	8.56	48.54	93.52	11.58	240.4	6.97	2.644
12545	2534.0	0.922	5.676	93.07	8.95	48.56	93.63	11.35	240.7	6.71	2.636
12546	2534.2	0.719	5.903	93.02	9.42	48.95	93.41	11.84	239.9	6.41	2.663
12547	2534.4	0.516	6.11	92.63	9.85	49.39	93.2	12.38	239.0	6.14	2.68
12548	2534.6	0.314	6.259	91.86	10.22	49.85	93.06	12.86	238.2	5.91	2.684
12549	2534.8	10.275	6.324	90.69	10.51	50.29	93.0	13.21	237.5	5.73	2.669
12550	2535.0	10.118	6.293	89.13	10.7	50.67	93.05	13.38	237.2	5.61	2.635
12551	2535.2	9.91	6.167	87.22	10.8	50.97	93.21	13.35	237.2	5.54	2.582
12552	2535.4	9.703	5.958	85.04	10.82	51.19	93.48	13.11	237.5	5.52	2.513
12553	2535.6	9.495	5.307	81.93	10.18	51.21	94.2	11.91	238.6	6.34	2.37
12554	2535.8	9.288	5.162	79.8	10.33	51.28	94.46	11.64	239.2	6.1	2.308
12555	2536.0	9.08	5.16	78.0	10.66	51.3	94.59	11.54	239.8	5.63	2.269
12556	2536.2	8.873	5.508	76.52	12.01	51.22	94.49	12.38	240.5	3.25	2.281
12557	2536.4	8.665	5.915	75.57	13.08	51.14	94.3	12.99	241.0	1.64	2.308
12558	2536.6	8.458	6.339	75.18	13.66	51.07	94.05	13.19	241.2	1.2	2.344
12559	2536.8	8.25	6.744	75.37	13.63	51.02	93.76	12.88	241.1	2.17	2.386
12560	2537.0	8.042	7.102	76.13	12.94	51.0	93.46	12.02	240.8	4.64	2.429
12561	2537.2	7.835	7.392	77.4	11.58	51.01	93.17	10.61	240.2	8.55	2.471
12562	2537.4	7.627	7.6	79.09	9.63	51.05	92.93	8.72	239.4	13.72	2.508
12563	2537.6	7.42	7.661	81.99	5.5	51.24	92.55	4.89	237.4	23.88	2.536
12564	2537.8	7.212	7.711	83.82	3.43	51.27	92.57	3.01	236.7	28.47	2.561
12565	2538.0	7.005	7.695	85.37	1.84	51.26	92.8	1.63	236.2	32.09	2.578
12566	2538.2	6.797	7.62	86.54	0.82	51.21	93.24	0.82	236.0	34.19	2.587
12567	2538.4	6.59	7.495	87.26	0.39	51.11	93.88	0.58	236.1	34.74	2.587
12568	2538.6	6.382	7.332	87.51	0.53	50.98	94.7	0.88	236.4	33.82	2.579
12569	2538.8	6.175	7.146	87.27	1.25	50.83	95.67	1.62	236.7	31.42	2.563
12570	2539.0	5.967	6.957	86.58	2.11	50.66	96.72	2.64	237.0	28.69	2.54
12571	2539.2	5.76	6.799	85.49	3.03	50.51	97.79	3.74	237.1	25.81	2.511
12572	2539.4	5.552	6.678	84.1	3.74	50.39	98.81	4.64	236.6	23.46	2.478
12573	2539.6	5.345	6.628	82.51	3.95	50.32	99.68	5.03	235.4	22.05	2.443
12574	2539.8	5.137	6.679	80.87	3.71	50.35	100.3	4.53	233.0	21.56	2.407
12575	2540.0	4.93	6.915	79.36	3.24	50.51	100.53	2.71	229.3	21.52	2.374
12576	2540.2	4.722	7.198	76.48	2.93	50.22	100.02	3.48	232.3	21.5	2.371
12577	2540.4	4.515	7.631	76.78	2.85	50.08	100.07	3.25	234.1	21.4	2.393
12578	2540.6	4.307	7.908	80.76	2.88	49.91	99.87	3.12	235.6	21.03	2.538
12579	2540.8	4.1	8.23	81.46	2.98	50.14	99.84	2.99	236.6	20.94	2.554
12580	2541.0	3.892	8.353	79.9	2.89	49.99	99.38	3.1	237.3	20.98	2.554
12581	2541.2	3.685	8.619	79.04	2.85	49.63	99.42	3.52	237.7	21.72	2.543
12582	2541.4	3.477	8.729	78.41	2.68	47.27	98.94	2.4	238.7	22.16	2.564
12583	2541.6	3.27	8.828	78.33	2.72	49.5	99.03	3.51	238.9	22.37	2.558
12584	2541.8	3.062	8.8	78.5	2.79	50.07	99.03	3.06	238.9	21.71	2.556
12585	2542.0	2.855	8.834	78.43	2.95	50.66	99.06	2.88	238.1	21.05	2.561
12586	2542.2	2.647	9.011	77.42	2.99	50.11	98.98	3.57	235.7	20.58	2.55
12587	2542.4	2.44	9.143	76.14	2.95	50.85	98.71	2.98	233.7	20.78	2.559
12588	2542.6	2.232	9.422	75.39	2.84	51.31	98.68	3.03	231.0	21.19	2.538
12589	2542.8	2.025	9.39	73.12	2.8	50.3	98.21	2.66	229.4	21.64	2.534
12590	2543.0	1.817	9.438	73.52	2.77	50.1	98.8	4.06	228.4	21.69	2.505
12591	2543.2	1.609	9.367	71.3	2.83	50.44	98.48	3.57	230.5	21.53	2.472
12592	2543.4	1.402	9.474	72.19	2.87	50.37	98.35	2.84	231.5	21.1	2.495
12593	2543.6	1.194	9.427	72.91	2.92	50.57	98.4	3.8	232.2	21.59	2.522
12594	2543.8	0.987	9.488	74.46	2.77	50.58	98.65	3.3	233.5	23.1	2.521
12595	2544.0	0.779	8.597	73.41	2.54	49.49	98.26	2.99	234.5	25.76	2.54
12596	2544.2	0.572	8.142	79.23	2.29	48.1	98.45	2.91	241.6	27.25	2.379
12597	2544.4	0.364	7.669	79.41	2.32	50.62	98.05	2.56	236.8	27.77	2.481
12598	2544.6	0.157	8.063	78.14	2.3	51.06	97.67	3.24	239.7	26.97	2.499
12599	2544.8	10.039	8.241	85.81	2.37	51.05	96.91	2.79	239.9	26.82	2.634
12600	2545.0	9.859	8.346	88.94	2.36	50.81	96.54	2.67	238.7	25.58	2.736
12601	2545.2	9.678	8.524	87.38	2.79	50.62	96.4	3.43	237.4	24.17	2.727
12602	2545.4	9.498	8.445	84.46	3.05	51.11	96.33	3.24	236.5	22.28	2.664
12603	2545.6	9.317	8.447	85.23	3.21	50.84	96.84	4.59	236.7	22.35	2.654
12604	2545.8	9.137	8.511	83.67	2.89	51.01	96.53	2.39	235.8	22.94	2.639
12605	2546.0	8.956	8.718	83.85	2.75	50.95	96.45	2.65	235.6	23.55	2.664
12606	2546.2	8.775	8.787	82.93	2.69	50.33	96.36	3.78	236.5	22.99	2.659
12607	2546.4	8.595	8.699	83.27	2.78	50.6	96.39	2.77	237.2	22.22	2.655
12608	2546.6	8.414	8.781	84.48	2.84	50.68	96.66	2.84	237.3	21.54	2.653
12609	2546.8	8.234	8.777	83.12	2.87	50.56	96.13	3.18	238.3	21.23	2.682
12610	2547.0	8.053	8.757	83.18	2.91	50.38	96.4	2.9	238.4	20.89	2.654
12611	2547.2	7.873	8.646	82.3	2.96	50.33	96.74	3.19	238.3	20.64	2.604
12612	2547.4	7.692	8.559	81.85	3.05	50.18	96.45	3.31	237.8	20.31	2.624
12613	2547.6	7.512	8.624	81.53	3.02	50.12	96.59	3.81	237.8	20.65	2.602
12614	2547.8	7.331	8.687	83.38	2.92	50.33	96.45	3.03	237.8	21.37	2.645
12615	2548.0	7.151	8.75	82.31	2.8	50.48	96.13	3.18	238.0	22.12	2.651
12616	2548.2	6.97	8.661	83.87	2.8	51.0	96.17	3.13	238.2	22.08	2.663
12617	2548.4	6.789	8.445	82.78	2.93	51.24	96.75	3.66	237.5	21.22	2.612
12618	2548.6	6.609	8.524	80.88	3.2	51.05	96.86	3.07	238.1	20.0	2.555
12619	2548.8	6.428	8.803	79.87	3.5	51.22	96.17	3.75	238.0	19.86	2.609
12620	2549.0	6.248	9.129	80.41	3.74	51.09	95.91	3.45	239.6	21.9	2.644
12621	2549.2	6.067	8.438	79.33	3.53	51.21	95.95	6.47	251.8	26.9	2.654
12622	2549.4	5.887	7.527	83.56	3.06	50.14	98.27	3.52	251.2	31.4	2.477
12623	2549.6	5.706	6.582	83.31	2.52	50.03	98.68	2.58	251.4	32.84	2.423
12624	2549.8	5.526	6.588	83.01	2.43	49.99	98.75	2.97	247.2	29.53	2.413
12625	2550.0	5.345	6.806	80.5	2.61	49.92	98.29	2.46	244.3	25.13	2.404
12626	2550.2	5.165	7.201	78.95	2.8	50.03	98.04	3.84	241.7	22.54	2.409
12627	2550.4	4.984	7.585	77.57	2.75	50.15	97.58	3.28	239.8	22.9	2.42
12628	2550.6	4.804	7.639	75.67	2.59	50.13	97.15	2.6	242.1	24.25	2.419
12629	2550.8	4.623	7.673	77.32	2.48	50.03	97.9	2.17	248.3	24.95	2.374
12630	2551.0	4.442	7.657	76.4	2.53	49.94	97.46	2.94	249.2	24.39	2.402
12631	2551.2	4.262	7.834	74.97	2.68	50.08	97.21	2.9	247.2	23.26	2.403
12632	2551.4	4.081	7.935	76.68	2.88	50.41	97.37	2.46	239.3	21.9	2.417
12633	2551.6	3.901	7.929	80.94	3.02	50.54	97.14	5.19	238.1	20.95	2.551
12634	2551.8	3.72	7.98	92.58	3.11	50.97	96.21	3.87	237.7	20.25	2.781
12635	2552.0	3.54	8.16	93.11	3.19	50.74	96.04	2.8	237.0	19.69	2.78
12636	2552.2	3.359	8.185	93.07	3.35	50.6	95.54	3.64	237.2	18.72	2.844
12637	2552.4	3.179	8.397	92.9	3.43	50.4	95.94	4.19	236.8	18.71	2.798
12638	2552.6	2.998	8.38	91.43	3.43	50.3	95.41	4.59	236.8	19.81	2.826
12639	2552.8	2.818	8.365	90.72	3.24	50.43	95.4	4.65	237.3	22.65	2.8
12640	2553.0	2.637	8.231	92.36	3.15	50.42	96.02	2.32	236.4	24.06	2.764
12641	2553.2	2.457	7.94	90.38	3.07	50.11	95.95	4.65	237.1	24.29	2.765
12642	2553.4	2.276	7.856	89.39	3.13	50.3	96.19	2.86	236.9	22.51	2.666
12643	2553.6	2.095	7.712	88.97	3.15	49.92	96.16	3.16	236.7	21.25	2.676
12644	2553.8	1.915	7.852	89.84	3.17	50.25	96.09	4.2	236.7	20.38	2.705
12645	2554.0	1.734	8.063	91.35	3.12	50.2	95.9	3.48	236.8	20.34	2.756
12646	2554.2	1.554	7.746	91.61	3.03	49.37	95.76	3.3	237.3	20.47	2.796
12647	2554.4	1.373	7.472	75.58	2.96	49.42	98.12	3.39	238.5	20.65	2.303
12648	2554.6	1.193	7.197	78.87	2.9	50.05	97.75	3.66	236.8	20.9	2.413
12649	2554.8	1.012	7.34	78.43	2.84	49.64	97.53	3.79	236.6	21.27	2.442
12650	2555.0	0.832	7.368	77.68	2.78	49.81	97.78	3.58	237.0	21.76	2.392
12651	2555.2	0.651	7.319	78.14	2.7	49.73	97.73	3.51	236.7	22.5	2.405
12652	2555.4	0.471	7.537	78.27	2.6	49.81	97.49	3.54	237.1	23.5	2.421
12653	2555.6	10.353	6.978	86.89	2.58	38.75	95.19	2.55	243.3	23.92	2.64
12654	2555.8	10.155	6.725	93.13	2.68	31.71	95.61	3.68	242.0	23.35	2.554
12655	2556.0	9.956	7.169	86.32	2.93	32.76	94.63	3.58	239.8	21.7	2.515
12656	2556.2	9.758	8.552	77.14	3.12	32.71	93.39	4.88	239.9	20.37	2.592
12657	2556.4	9.559	9.247	68.44	3.2	33.28	92.8	2.72	240.7	19.88	2.44
12658	2556.6	9.361	8.672	71.87	3.21	36.3	93.52	3.06	239.7	19.83	2.415
12659	2556.8	9.163	8.236	87.02	3.41	51.12	95.12	4.74	239.0	19.34	2.626
12660	2557.0	8.964	8.636	85.15	3.89	51.12	94.14	3.42	239.4	17.78	2.667
12661	2557.2	8.766	9.201	86.46	4.6	51.19	92.47	3.18	239.2	15.73	2.843
12662	2557.4	8.567	9.732	87.07	5.08	51.34	92.98	6.59	240.5	13.91	2.815
12663	2557.6	8.369	8.706	91.5	5.24	50.97	92.71	4.71	241.0	12.9	2.973
12664	2557.8	8.171	8.338	93.85	5.06	51.21	97.5	4.39	240.9	12.63	2.702
12665	2558.0	7.972	9.016	93.11	4.89	50.94	94.13	5.46	241.3	12.66	2.82
12666	2558.2	7.774	10.559	93.25	4.85	50.94	90.41	4.51	242.0	12.64	3.211
12667	2558.4	7.576	11.703	92.51	5.01	50.9	89.55	5.26	242.2	12.33	3.145
12668	2558.6	7.377	11.544	91.47	5.4	50.76	88.93	4.47	242.3	11.61	3.119
12669	2558.8	7.179	11.615	90.15	5.89	50.85	88.86	6.83	242.7	10.88	3.121
12670	2559.0	6.98	11.619	91.57	6.0	50.92	88.77	5.89	241.8	10.36	3.153
12671	2559.2	6.782	11.64	91.41	5.96	51.18	88.88	6.34	242.0	10.26	3.137
12672	2559.4	6.584	11.52	91.27	5.87	50.66	88.87	6.33	243.0	10.32	3.146
12673	2559.6	6.385	11.411	92.96	5.88	50.8	89.15	5.59	241.8	10.31	3.143
12674	2559.8	6.187	11.184	92.25	6.05	50.59	89.21	6.27	242.1	10.0	3.122
12675	2560.0	5.988	10.669	91.65	6.46	51.3	89.45	6.2	242.9	9.47	3.085
12676	2560.2	5.79	10.146	89.65	7.44	51.42	90.52	6.5	243.6	8.46	2.929
12677	2560.4	5.592	9.648	90.29	8.48	51.26	90.9	9.09	243.0	7.45	2.951
12678	2560.6	5.393	9.797	90.06	9.4	50.86	91.02	8.47	243.1	6.66	2.925
12679	2560.8	5.195	10.073	88.68	9.4	50.56	90.2	9.67	245.1	6.56	2.984
12680	2561.0	4.997	10.497	88.09	9.18	50.87	90.12	9.53	245.3	6.73	2.993
12681	2561.2	4.798	10.859	88.34	8.88	50.81	89.76	10.31	245.0	6.97	3.034
12682	2561.4	4.6	11.16	87.94	8.87	50.66	89.28	9.8	245.4	7.05	3.079
12683	2561.6	4.401	11.436	89.24	9.03	50.77	89.15	8.7	244.9	6.96	3.099
12684	2561.8	4.203	11.616	88.5	8.2	50.75	88.78	7.92	245.1	8.03	3.097
12685	2562.0	4.005	11.779	89.26	7.18	50.65	88.7	7.97	244.1	9.49	3.142
12686	2562.2	3.806	11.621	90.32	5.88	50.79	88.48	4.86	243.5	11.22	3.132
12687	2562.4	3.608	10.967	92.36	5.42	50.66	89.32	3.76	243.1	12.01	3.089
12688	2562.6	3.409	10.212	95.75	5.49	50.97	90.45	4.96	242.6	11.85	3.052
12689	2562.8	3.211	9.09	93.85	5.44	50.74	91.47	4.26	243.2	11.98	2.974
