,DEPT,GR
31888,2449.83,5.7202
31889,2449.9062,5.5246
31890,2449.9824,5.3499
31891,2450.0586,5.2301
31892,2450.1348,5.1586
31893,2450.211,5.136
31894,2450.2872,5.1908
31895,2450.3634,5.3284
31896,2450.4396,5.5397
31897,2450.5158,5.7929
31898,2450.592,6.0446
31899,2450.6682,6.2352
31900,2450.7444,6.3285
31901,2450.8206,6.2884
31902,2450.8968,6.1282
31903,2450.973,5.9004
31904,2451.0492,5.6618
31905,2451.1254,5.4545
31906,2451.2016,5.3038
31907,2451.2778,5.1941
31908,2451.354,5.1001
31909,2451.4302,5.0337
31910,2451.5064,4.9931
31911,2451.5826,4.9722
31912,2451.6588,4.9959
31913,2451.735,5.1155
31914,2451.8112,5.3513
31915,2451.8874,5.6686
31916,2451.9636,5.9891
31917,2452.0398,6.2103
31918,2452.116,6.2368
31919,2452.1922,6.0512
31920,2452.2684,5.7272
31921,2452.3446,5.3877
31922,2452.4208,5.1419
31923,2452.497,5.0368
31924,2452.5732,5.0603
31925,2452.6494,5.1695
31926,2452.7256,5.2855
31927,2452.8018,5.3178
31928,2452.878,5.2371
31929,2452.9542,5.0775
31930,2453.0304,4.9189
31931,2453.1066,4.854
31932,2453.1828,4.937
31933,2453.259,5.1395
31934,2453.3352,5.3458
31935,2453.4114,5.4394
31936,2453.4876,5.3819
31937,2453.5638,5.2465
31938,2453.64,5.1423
31939,2453.7162,5.1169
31940,2453.7924,5.1587
31941,2453.8686,5.2208
31942,2453.9448,5.239
31943,2454.021,5.2059
31944,2454.0972,5.1767
31945,2454.1734,5.2367
31946,2454.2496,5.4221
31947,2454.3258,5.6787
31948,2454.402,5.9157
31949,2454.4782,6.0604
31950,2454.5544,6.0781
31951,2454.6306,5.9937
31952,2454.7068,5.8694
31953,2454.783,5.7636
31954,2454.8592,5.7015
31955,2454.9354,5.6819
31956,2455.0116,5.692
31957,2455.0878,5.7427
31958,2455.164,5.873
31959,2455.2402,6.1079
31960,2455.3164,6.4155
31961,2455.3926,6.713
31962,2455.4688,6.8706
31963,2455.545,6.7972
31964,2455.6212,6.4823
31965,2455.6974,6.0027
31966,2455.7736,5.4854
31967,2455.8498,5.0792
31968,2455.926,4.869
31969,2456.0022,4.858
31970,2456.0784,5.0124
31971,2456.1546,5.2723
31972,2456.2308,5.5892
31973,2456.307,5.9146
31974,2456.3832,6.2039
31975,2456.4594,6.416
31976,2456.5356,6.5357
31977,2456.6118,6.5596
31978,2456.688,6.5075
31979,2456.7642,6.3871
31980,2456.8404,6.2224
31981,2456.9166,6.0449
31982,2456.9928,5.8997
31983,2457.069,5.8094
31984,2457.1452,5.786
31985,2457.2214,5.8291
31986,2457.2976,5.9074
31987,2457.3738,6.0089
31988,2457.45,6.1099
31989,2457.5262,6.1958
31990,2457.6024,6.2491
31991,2457.6786,6.2296
31992,2457.7548,6.0849
31993,2457.831,5.8289
31994,2457.9072,5.5207
31995,2457.9834,5.2206
31996,2458.0596,4.9679
31997,2458.1358,4.8067
31998,2458.212,4.7339
31999,2458.2882,4.7323
32000,2458.3644,4.796
32001,2458.4406,4.9222
32002,2458.5168,5.1
32003,2458.593,5.2778
32004,2458.6692,5.3818
32005,2458.7454,5.3807
32006,2458.8216,5.2782
32007,2458.8978,5.1134
32008,2458.974,4.9354
32009,2459.0502,4.8007
32010,2459.1264,4.7418
32011,2459.2026,4.7726
32012,2459.2788,4.8809
32013,2459.355,5.0223
32014,2459.4312,5.1566
32015,2459.5074,5.2541
32016,2459.5836,5.3056
32017,2459.6598,5.3377
32018,2459.736,5.3646
32019,2459.8122,5.3613
32020,2459.8884,5.33
32021,2459.9646,5.2938
32022,2460.0408,5.28
32023,2460.117,5.302
32024,2460.1932,5.3788
32025,2460.2694,5.4729
32026,2460.3456,5.527
32027,2460.4218,5.5068
32028,2460.498,5.4267
32029,2460.5742,5.3404
32030,2460.6504,5.2991
32031,2460.7266,5.2908
32032,2460.8028,5.2606
32033,2460.879,5.194
32034,2460.9552,5.1171
32035,2461.0314,5.0901
32036,2461.1076,5.178
32037,2461.1838,5.4135
32038,2461.26,5.733
32039,2461.3362,6.0345
32040,2461.4124,6.2347
32041,2461.4886,6.3057
32042,2461.5648,6.2486
32043,2461.641,6.0839
32044,2461.7172,5.8351
32045,2461.7934,5.5646
32046,2461.8696,5.3454
32047,2461.9458,5.2411
32048,2462.022,5.2896
32049,2462.0982,5.508
32050,2462.1744,5.8442
32051,2462.2506,6.1777
32052,2462.3268,6.3894
32053,2462.403,6.43
32054,2462.4792,6.3228
32055,2462.5554,6.1505
32056,2462.6316,5.9815
32057,2462.7078,5.8562
32058,2462.784,5.7581
32059,2462.8602,5.6645
32060,2462.9364,5.5654
32061,2463.0126,5.4771
32062,2463.0888,5.4229
32063,2463.165,5.4094
32064,2463.2412,5.4242
32065,2463.3174,5.4596
32066,2463.3936,5.4843
32067,2463.4698,5.4802
32068,2463.546,5.4575
32069,2463.6222,5.4547
32070,2463.6984,5.4736
32071,2463.7746,5.5123
32072,2463.8508,5.5987
32073,2463.927,5.7327
32074,2464.0032,5.8485
32075,2464.0794,5.8696
32076,2464.1556,5.7175
32077,2464.2318,5.397
32078,2464.308,5.0033
32079,2464.3842,4.6787
32080,2464.4604,4.547
32081,2464.5366,4.6681
32082,2464.6128,4.9852
32083,2464.689,5.3502
32084,2464.7652,5.6113
32085,2464.8414,5.7105
32086,2464.9176,5.6745
32087,2464.9938,5.5958
32088,2465.07,5.5776
32089,2465.1462,5.6615
32090,2465.2224,5.8058
32091,2465.2986,5.9502
32092,2465.3748,6.0398
32093,2465.451,6.0543
32094,2465.5272,5.9936
32095,2465.6034,5.8821
32096,2465.6796,5.7415
32097,2465.7558,5.5885
32098,2465.832,5.4496
32099,2465.9082,5.3535
32100,2465.9844,5.3039
32101,2466.0606,5.3055
32102,2466.1368,5.3435
32103,2466.213,5.4006
32104,2466.2892,5.459
32105,2466.3654,5.5056
32106,2466.4416,5.5448
32107,2466.5178,5.593
32108,2466.594,5.6531
32109,2466.6702,5.7119
32110,2466.7464,5.7565
32111,2466.8226,5.8007
32112,2466.8988,5.8731
32113,2466.975,5.9567
32114,2467.0512,6.0139
32115,2467.1274,6.0102
32116,2467.2036,5.9243
32117,2467.2798,5.7447
32118,2467.356,5.5062
32119,2467.4322,5.2758
32120,2467.5084,5.1332
32121,2467.5846,5.1237
32122,2467.6608,5.2445
32123,2467.737,5.4355
32124,2467.8132,5.6541
32125,2467.8894,5.8887
32126,2467.9656,6.099
32127,2468.0418,6.2177
32128,2468.118,6.2036
32129,2468.1942,6.0607
32130,2468.2704,5.8189
32131,2468.3466,5.5142
32132,2468.4228,5.2064
32133,2468.499,4.9848
32134,2468.5752,4.9174
32135,2468.6514,4.9983
32136,2468.7276,5.14
32137,2468.8038,5.2409
32138,2468.88,5.2439
32139,2468.9562,5.1396
32140,2469.0324,4.9733
32141,2469.1086,4.8229
32142,2469.1848,4.7667
32143,2469.261,4.8358
32144,2469.3372,4.9786
32145,2469.4134,5.1453
32146,2469.4896,5.3058
32147,2469.5658,5.4378
32148,2469.642,5.543
32149,2469.7182,5.6636
32150,2469.7944,5.8282
32151,2469.8706,6.0159
32152,2469.9468,6.1613
32153,2470.023,6.1842
32154,2470.0992,6.048
32155,2470.1754,5.8008
32156,2470.2516,5.5483
32157,2470.3278,5.4234
32158,2470.404,5.5061
32159,2470.4802,5.7465
32160,2470.5564,6.0099
32161,2470.6326,6.1754
32162,2470.7088,6.1898
32163,2470.785,6.0446
32164,2470.8612,5.7807
32165,2470.9374,5.461
32166,2471.0136,5.1483
32167,2471.0898,4.8729
32168,2471.166,4.6274
32169,2471.2422,4.408
32170,2471.3184,4.2559
32171,2471.3946,4.2354
32172,2471.4708,4.3851
32173,2471.547,4.6971
32174,2471.6232,5.0902
32175,2471.6994,5.41
32176,2471.7756,5.5204
32177,2471.8518,5.4316
32178,2471.928,5.3148
32179,2472.0042,5.3553
32180,2472.0804,5.6396
32181,2472.1566,6.1215
32182,2472.2328,6.6073
32183,2472.309,6.8922
32184,2472.3852,6.8824
32185,2472.4614,6.6105
32186,2472.5376,6.218
32187,2472.6138,5.8846
32188,2472.69,5.7552
32189,2472.7662,5.8493
32190,2472.8424,6.0919
32191,2472.9186,6.3385
32192,2472.9948,6.4355
32193,2473.071,6.297
32194,2473.1472,5.9471
32195,2473.2234,5.4554
32196,2473.2996,4.9377
32197,2473.3758,4.4975
32198,2473.452,4.2123
32199,2473.5282,4.0934
32200,2473.6044,4.1473
32201,2473.6806,4.3705
32202,2473.7568,4.7357
32203,2473.833,5.1914
32204,2473.9092,5.6594
32205,2473.9854,6.0763
32206,2474.0616,6.4067
32207,2474.1378,6.6235
32208,2474.214,6.6794
32209,2474.2902,6.5406
32210,2474.3664,6.2022
32211,2474.4426,5.725
32212,2474.5188,5.2321
32213,2474.595,4.8975
32214,2474.6712,4.8267
32215,2474.7474,5.0537
32216,2474.8236,5.4904
32217,2474.8998,5.9797
32218,2474.976,6.3643
32219,2475.0522,6.5547
32220,2475.1284,6.5326
32221,2475.2046,6.3533
32222,2475.2808,6.1234
32223,2475.357,5.9327
32224,2475.4332,5.8163
32225,2475.5094,5.7816
32226,2475.5856,5.7856
32227,2475.6618,5.7636
32228,2475.738,5.6663
32229,2475.8142,5.4987
32230,2475.8904,5.356
32231,2475.9666,5.3619
32232,2476.0428,5.5634
32233,2476.119,5.9064
32234,2476.1952,6.2438
32235,2476.2714,6.4494
32236,2476.3476,6.4261
32237,2476.4238,6.1623
32238,2476.5,5.7517
32239,2476.5762,5.3608
32240,2476.6524,5.1238
32241,2476.7286,5.1035
32242,2476.8048,5.2602
32243,2476.881,5.5272
32244,2476.9572,5.801
32245,2477.0334,5.9953
32246,2477.1096,6.0397
32247,2477.1858,5.9276
32248,2477.262,5.7222
32249,2477.3382,5.4932
32250,2477.4144,5.2841
32251,2477.4906,5.131
32252,2477.5668,5.0492
32253,2477.643,5.0528
32254,2477.7192,5.1284
32255,2477.7954,5.2568
32256,2477.8716,5.4184
32257,2477.9478,5.6285
32258,2478.024,5.9074
32259,2478.1002,6.2487
32260,2478.1764,6.6039
32261,2478.2526,6.9028
32262,2478.3288,7.0654
32263,2478.405,7.0614
32264,2478.4812,6.9185
32265,2478.5574,6.7223
32266,2478.6336,6.5664
32267,2478.7098,6.5045
32268,2478.786,6.5305
32269,2478.8622,6.5839
32270,2478.9384,6.5858
32271,2479.0146,6.4766
32272,2479.0908,6.2673
32273,2479.167,6.05
32274,2479.2432,5.9452
32275,2479.3194,6.0181
32276,2479.3956,6.24
32277,2479.4718,6.4878
32278,2479.548,6.6181
32279,2479.6242,6.5578
32280,2479.7004,6.3486
32281,2479.7766,6.1123
32282,2479.8528,5.9791
32283,2479.929,5.9804
32284,2480.0052,6.0603
32285,2480.0814,6.1651
32286,2480.1576,6.2795
32287,2480.2338,6.4149
32288,2480.31,6.5706
32289,2480.3862,6.7109
32290,2480.4624,6.7782
32291,2480.5386,6.7325
32292,2480.6148,6.5953
32293,2480.691,6.4348
32294,2480.7672,6.3518
32295,2480.8434,6.4027
32296,2480.9196,6.54
32297,2480.9958,6.6665
32298,2481.072,6.7197
32299,2481.1482,6.6809
32300,2481.2244,6.5755
32301,2481.3006,6.4264
32302,2481.3768,6.2717
32303,2481.453,6.1646
32304,2481.5292,6.1411
32305,2481.6054,6.1906
32306,2481.6816,6.2918
32307,2481.7578,6.407
32308,2481.834,6.4628
32309,2481.9102,6.3878
32310,2481.9864,6.1813
32311,2482.0626,5.9084
32312,2482.1388,5.6688
32313,2482.215,5.5313
32314,2482.2912,5.5096
32315,2482.3674,5.5853
32316,2482.4436,5.7305
32317,2482.5198,5.8823
32318,2482.596,5.9756
32319,2482.6722,5.9832
32320,2482.7484,5.9229
32321,2482.8246,5.818
32322,2482.9008,5.7234
32323,2482.977,5.6791
32324,2483.0532,5.6766
32325,2483.1294,5.6596
32326,2483.2056,5.5794
32327,2483.2818,5.4413
32328,2483.358,5.3098
32329,2483.4342,5.2603
32330,2483.5104,5.3367
32331,2483.5866,5.5436
32332,2483.6628,5.8423
32333,2483.739,6.1468
32334,2483.8152,6.3623
32335,2483.8914,6.4447
32336,2483.9676,6.4289
32337,2484.0438,6.3823
32338,2484.12,6.3785
32339,2484.1962,6.4807
32340,2484.2724,6.6974
32341,2484.3486,6.9695
32342,2484.4248,7.1655
32343,2484.501,7.1503
32344,2484.5772,6.8609
32345,2484.6534,6.3301
32346,2484.7296,5.6934
32347,2484.8058,5.1249
32348,2484.882,4.7941
32349,2484.9582,4.814
32350,2485.0344,5.1911
32351,2485.1106,5.8075
32352,2485.1868,6.468
32353,2485.263,6.9757
32354,2485.3392,7.2238
32355,2485.4154,7.1878
32356,2485.4916,6.9474
32357,2485.5678,6.6264
32358,2485.644,6.3673
32359,2485.7202,6.2409
32360,2485.7964,6.2069
32361,2485.8726,6.1744
32362,2485.9488,6.1034
32363,2486.025,6.0192
32364,2486.1012,5.9898
32365,2486.1774,6.0665
32366,2486.2536,6.2346
32367,2486.3298,6.4413
32368,2486.406,6.6467
32369,2486.4822,6.8207
32370,2486.5584,6.9459
32371,2486.6346,7.0484
32372,2486.7108,7.1346
32373,2486.787,7.1894
32374,2486.8632,7.2063
32375,2486.9394,7.1922
32376,2487.0156,7.1396
32377,2487.0918,7.059
32378,2487.168,6.9471
32379,2487.2442,6.7995
32380,2487.3204,6.6468
32381,2487.3966,6.5604
32382,2487.4728,6.5917
32383,2487.549,6.7507
32384,2487.6252,6.9833
32385,2487.7014,7.1919
32386,2487.7776,7.2902
32387,2487.8538,7.2478
32388,2487.93,7.0571
32389,2488.0062,6.7483
32390,2488.0824,6.3745
32391,2488.1586,5.994
32392,2488.2348,5.6738
32393,2488.311,5.462
32394,2488.3872,5.4058
32395,2488.4634,5.5559
32396,2488.5396,5.9126
32397,2488.6158,6.3623
32398,2488.692,6.7297
32399,2488.7682,6.8832
32400,2488.8444,6.7864
32401,2488.9206,6.4911
32402,2488.9968,6.1409
32403,2489.073,5.8899
32404,2489.1492,5.8647
32405,2489.2254,6.077
32406,2489.3016,6.4339
32407,2489.3778,6.81
32408,2489.454,7.1105
32409,2489.5302,7.2388
32410,2489.6064,7.1096
32411,2489.6826,6.7199
32412,2489.7588,6.1936
32413,2489.835,5.7004
32414,2489.9112,5.3696
32415,2489.9874,5.2595
32416,2490.0636,5.3498
32417,2490.1398,5.5714
32418,2490.216,5.8327
32419,2490.2922,6.0572
32420,2490.3684,6.2169
32421,2490.4446,6.3242
32422,2490.5208,6.3605
32423,2490.597,6.2865
32424,2490.6732,6.1058
32425,2490.7494,5.8941
32426,2490.8256,5.7299
32427,2490.9018,5.6536
32428,2490.978,5.6448
32429,2491.0542,5.66
32430,2491.1304,5.6667
32431,2491.2066,5.6484
32432,2491.2828,5.6024
32433,2491.359,5.5375
32434,2491.4352,5.4741
32435,2491.5114,5.4573
32436,2491.5876,5.5125
32437,2491.6638,5.6292
32438,2491.74,5.7637
32439,2491.8162,5.8763
32440,2491.8924,5.9316
32441,2491.9686,5.9349
32442,2492.0448,5.9179
32443,2492.121,5.909
32444,2492.1972,5.939
32445,2492.2734,6.0207
32446,2492.3496,6.126
32447,2492.4258,6.2315
32448,2492.502,6.3194
32449,2492.5782,6.364
32450,2492.6544,6.3673
32451,2492.7306,6.3453
32452,2492.8068,6.3223
32453,2492.883,6.3508
32454,2492.9592,6.491
32455,2493.0354,6.7134
32456,2493.1116,6.9199
32457,2493.1878,7.0084
32458,2493.264,6.9384
32459,2493.3402,6.7675
32460,2493.4164,6.5783
32461,2493.4926,6.41
32462,2493.5688,6.2833
32463,2493.645,6.1996
32464,2493.7212,6.1065
32465,2493.7974,5.9781
32466,2493.8736,5.8472
32467,2493.9498,5.7655
32468,2494.026,5.7694
32469,2494.1022,5.8493
32470,2494.1784,5.9783
32471,2494.2546,6.1502
32472,2494.3308,6.36
32473,2494.407,6.5381
32474,2494.4832,6.6125
32475,2494.5594,6.5528
32476,2494.6356,6.3846
32477,2494.7118,6.1812
32478,2494.788,6.0357
32479,2494.8642,5.9816
32480,2494.9404,5.9972
32481,2495.0166,6.0075
32482,2495.0928,5.9459
32483,2495.169,5.8062
32484,2495.2452,5.6435
32485,2495.3214,5.5641
32486,2495.3976,5.6618
32487,2495.4738,5.9568
32488,2495.55,6.3727
32489,2495.6262,6.8094
32490,2495.7024,7.1894
32491,2495.7786,7.4484
32492,2495.8548,7.5632
32493,2495.931,7.5319
32494,2496.0072,7.371
32495,2496.0834,7.127
32496,2496.1596,6.8405
32497,2496.2358,6.5613
32498,2496.312,6.383
32499,2496.3882,6.3863
32500,2496.4644,6.5518
32501,2496.5406,6.7529
32502,2496.6168,6.867
32503,2496.693,6.8259
32504,2496.7692,6.6542
32505,2496.8454,6.456
32506,2496.9216,6.3291
32507,2496.9978,6.3298
32508,2497.074,6.4298
32509,2497.1502,6.5248
32510,2497.2264,6.5097
32511,2497.3026,6.3715
32512,2497.3788,6.1898
32513,2497.455,6.048
32514,2497.5312,5.9751
32515,2497.6074,5.937
32516,2497.6836,5.8714
32517,2497.7598,5.7463
32518,2497.836,5.6045
32519,2497.9122,5.5288
32520,2497.9884,5.5909
32521,2498.0646,5.7775
32522,2498.1408,5.9747
32523,2498.217,6.0503
32524,2498.2932,5.9584
32525,2498.3694,5.7758
32526,2498.4456,5.6596
32527,2498.5218,5.729
32528,2498.598,6.0197
32529,2498.6742,6.44
32530,2498.7504,6.791
32531,2498.8266,6.9293
32532,2498.9028,6.8542
32533,2498.979,6.6907
32534,2499.0552,6.5675
32535,2499.1314,6.5341
32536,2499.2076,6.5679
32537,2499.2838,6.6278
32538,2499.36,6.7012
32539,2499.4362,6.8129
32540,2499.5124,6.9657
32541,2499.5886,7.1426
32542,2499.6648,7.2446
32543,2499.741,7.145
32544,2499.8172,6.7967
32545,2499.8934,6.3004
32546,2499.9696,5.8414
32547,2500.0458,5.5819
32548,2500.122,5.5705
32549,2500.1982,5.773
32550,2500.2744,6.1012
32551,2500.3506,6.4696
32552,2500.4268,6.8232
32553,2500.503,7.1374
32554,2500.5792,7.3895
32555,2500.6554,7.5509
32556,2500.7316,7.5957
32557,2500.8078,7.5126
32558,2500.884,7.3593
32559,2500.9602,7.2362
32560,2501.0364,7.2448
32561,2501.1126,7.4136
32562,2501.1888,7.6761
32563,2501.265,7.9126
32564,2501.3412,8.0199
32565,2501.4174,7.933
32566,2501.4936,7.6481
32567,2501.5698,7.2157
32568,2501.646,6.7378
32569,2501.7222,6.3047
32570,2501.7984,6.0063
32571,2501.8746,5.9217
32572,2501.9508,6.0705
32573,2502.027,6.406
32574,2502.1032,6.8029
32575,2502.1794,7.1092
32576,2502.2556,7.2222
32577,2502.3318,7.1286
32578,2502.408,6.8644
32579,2502.4842,6.5019
32580,2502.5604,6.1274
32581,2502.6366,5.7987
32582,2502.7128,5.5297
32583,2502.789,5.3392
32584,2502.8652,5.2479
32585,2502.9414,5.2689
32586,2503.0176,5.3884
32587,2503.0938,5.5666
32588,2503.17,5.7474
32589,2503.2462,5.8733
32590,2503.3224,5.927
32591,2503.3986,5.9344
32592,2503.4748,5.9355
32593,2503.551,5.9535
32594,2503.6272,5.9843
32595,2503.7034,5.9996
32596,2503.7796,5.992
32597,2503.8558,5.9809
32598,2503.932,6.0315
32599,2504.0082,6.22
32600,2504.0844,6.5684
32601,2504.1606,7.0023
32602,2504.2368,7.382
32603,2504.313,7.5888
32604,2504.3892,7.5477
32605,2504.4654,7.2896
32606,2504.5416,6.9384
32607,2504.6178,6.6231
32608,2504.694,6.4663
32609,2504.7702,6.505
32610,2504.8464,6.6579
32611,2504.9226,6.8323
32612,2504.9988,6.949
32613,2505.075,6.968
32614,2505.1512,6.884
32615,2505.2274,6.7099
32616,2505.3036,6.4645
32617,2505.3798,6.1812
32618,2505.456,5.9221
32619,2505.5322,5.7141
32620,2505.6084,5.5749
32621,2505.6846,5.5401
32622,2505.7608,5.6154
32623,2505.837,5.7755
32624,2505.9132,5.951
32625,2505.9894,6.067
32626,2506.0656,6.0794
32627,2506.1418,5.9722
32628,2506.218,5.7526
32629,2506.2942,5.4942
32630,2506.3704,5.3164
32631,2506.4466,5.2983
32632,2506.5228,5.431
32633,2506.599,5.6522
32634,2506.6752,5.8926
32635,2506.7514,6.1068
32636,2506.8276,6.2647
32637,2506.9038,6.3709
32638,2506.98,6.4426
32639,2507.0562,6.4717
32640,2507.1324,6.4371
32641,2507.2086,6.3337
32642,2507.2848,6.1764
32643,2507.361,6.0291
32644,2507.4372,5.9396
32645,2507.5134,5.9216
32646,2507.5896,5.9598
32647,2507.6658,6.0468
32648,2507.742,6.1453
32649,2507.8182,6.2077
32650,2507.8944,6.218
32651,2507.9706,6.1838
32652,2508.0468,6.1152
32653,2508.123,6.0396
32654,2508.1992,5.9744
32655,2508.2754,5.9054
32656,2508.3516,5.839
32657,2508.4278,5.8107
32658,2508.504,5.851
32659,2508.5802,5.9974
32660,2508.6564,6.278
32661,2508.7326,6.615
32662,2508.8088,6.8765
32663,2508.885,6.9936
32664,2508.9612,6.9821
32665,2509.0374,6.9052
32666,2509.1136,6.8585
32667,2509.1898,6.8792
32668,2509.266,6.9031
32669,2509.3422,6.8678
32670,2509.4184,6.758
32671,2509.4946,6.5914
32672,2509.5708,6.4453
32673,2509.647,6.4067
32674,2509.7232,6.4945
32675,2509.7994,6.6653
32676,2509.8756,6.8566
32677,2509.9518,7.0036
32678,2510.028,7.062
32679,2510.1042,7.0552
32680,2510.1804,7.0017
32681,2510.2566,6.9108
32682,2510.3328,6.7905
32683,2510.409,6.6501
32684,2510.4852,6.5123
32685,2510.5614,6.4035
32686,2510.6376,6.3458
32687,2510.7138,6.3684
32688,2510.79,6.4558
32689,2510.8662,6.5798
32690,2510.9424,6.7163
32691,2511.0186,6.8505
32692,2511.0948,6.9783
32693,2511.171,7.1127
32694,2511.2472,7.2818
32695,2511.3234,7.4609
32696,2511.3996,7.5811
32697,2511.4758,7.5819
32698,2511.552,7.4203
32699,2511.6282,7.0954
32700,2511.7044,6.6509
32701,2511.7806,6.1976
32702,2511.8568,5.872
32703,2511.933,5.7629
32704,2512.0092,5.8457
32705,2512.0854,6.0215
32706,2512.1616,6.1983
32707,2512.2378,6.3283
32708,2512.314,6.388
32709,2512.3902,6.3923
32710,2512.4664,6.367
32711,2512.5426,6.3341
32712,2512.6188,6.2731
32713,2512.695,6.1617
32714,2512.7712,6.0108
32715,2512.8474,5.89
32716,2512.9236,5.884
32717,2512.9998,6.0307
32718,2513.076,6.3201
32719,2513.1522,6.6869
32720,2513.2284,7.0338
32721,2513.3046,7.2772
32722,2513.3808,7.3882
32723,2513.457,7.3584
32724,2513.5332,7.22
32725,2513.6094,7.0492
32726,2513.6856,6.9157
32727,2513.7618,6.8159
32728,2513.838,6.7077
32729,2513.9142,6.5355
32730,2513.9904,6.2822
32731,2514.0666,5.9591
32732,2514.1428,5.6274
32733,2514.219,5.3856
32734,2514.2952,5.3121
32735,2514.3714,5.403
32736,2514.4476,5.5648
32737,2514.5238,5.7054
32738,2514.6,5.8116
32739,2514.6762,5.9068
32740,2514.7524,6.0273
32741,2514.8286,6.2223
32742,2514.9048,6.5014
32743,2514.981,6.7865
32744,2515.0572,6.9689
32745,2515.1334,7.0064
32746,2515.2096,6.9728
32747,2515.2858,6.9778
32748,2515.362,7.0754
32749,2515.4382,7.2427
32750,2515.5144,7.4027
32751,2515.5906,7.4207
32752,2515.6668,7.1713
32753,2515.743,6.6642
32754,2515.8192,6.0502
32755,2515.8954,5.4931
32756,2515.9716,5.0998
32757,2516.0478,4.9085
32758,2516.124,4.8816
32759,2516.2002,4.958
32760,2516.2764,5.0465
32761,2516.3526,5.0852
32762,2516.4288,5.0745
32763,2516.505,5.0588
32764,2516.5812,5.0766
32765,2516.6574,5.1748
32766,2516.7336,5.3742
32767,2516.8098,5.6587
32768,2516.886,5.9286
32769,2516.9622,6.0821
32770,2517.0384,6.0557
32771,2517.1146,5.8477
32772,2517.1908,5.5183
32773,2517.267,5.2079
32774,2517.3432,5.0684
32775,2517.4194,5.2082
32776,2517.4956,5.6027
32777,2517.5718,6.1256
32778,2517.648,6.6057
32779,2517.7242,6.9095
32780,2517.8004,6.975
32781,2517.8766,6.8365
32782,2517.9528,6.5911
32783,2518.029,6.3618
32784,2518.1052,6.2339
32785,2518.1814,6.2335
32786,2518.2576,6.3133
32787,2518.3338,6.4272
32788,2518.41,6.55
32789,2518.4862,6.6488
32790,2518.5624,6.6768
32791,2518.6386,6.5905
32792,2518.7148,6.3769
32793,2518.791,6.0964
32794,2518.8672,5.8595
32795,2518.9434,5.7482
32796,2519.0196,5.7703
32797,2519.0958,5.8499
32798,2519.172,5.8699
32799,2519.2482,5.754
32800,2519.3244,5.5288
32801,2519.4006,5.3004
32802,2519.4768,5.2085
32803,2519.553,5.3278
32804,2519.6292,5.5949
32805,2519.7054,5.8741
32806,2519.7816,6.0651
32807,2519.8578,6.1851
32808,2519.934,6.3492
32809,2520.0102,6.639
32810,2520.0864,7.0438
32811,2520.1626,7.4636
32812,2520.2388,7.7525
32813,2520.315,7.7792
32814,2520.3912,7.5143
32815,2520.4674,7.0743
32816,2520.5436,6.6575
32817,2520.6198,6.4061
32818,2520.696,6.3389
32819,2520.7722,6.3683
32820,2520.8484,6.3971
32821,2520.9246,6.3737
32822,2521.0008,6.2877
32823,2521.077,6.1567
32824,2521.1532,6.0249
32825,2521.2294,5.9148
32826,2521.3056,5.8126
32827,2521.3818,5.7052
32828,2521.458,5.612
32829,2521.5342,5.5929
32830,2521.6104,5.6981
32831,2521.6866,5.9265
32832,2521.7628,6.2133
32833,2521.839,6.4679
32834,2521.9152,6.6398
32835,2521.9914,6.7191
32836,2522.0676,6.7288
32837,2522.1438,6.724
32838,2522.22,6.7206
32839,2522.2962,6.6862
32840,2522.3724,6.5719
32841,2522.4486,6.374
32842,2522.5248,6.1356
32843,2522.601,5.9066
32844,2522.6772,5.7185
32845,2522.7534,5.6002
32846,2522.8296,5.563
32847,2522.9058,5.6028
32848,2522.982,5.6845
32849,2523.0582,5.7737
32850,2523.1344,5.8619
32851,2523.2106,5.9665
32852,2523.2868,6.0761
32853,2523.363,6.1872
32854,2523.4392,6.3255
32855,2523.5154,6.5128
32856,2523.5916,6.7204
32857,2523.6678,6.8824
32858,2523.744,6.924
32859,2523.8202,6.8204
32860,2523.8964,6.6076
32861,2523.9726,6.3775
32862,2524.0488,6.2286
32863,2524.125,6.2305
32864,2524.2012,6.3554
32865,2524.2774,6.4738
32866,2524.3536,6.488
32867,2524.4298,6.4107
32868,2524.506,6.3348
32869,2524.5822,6.3552
32870,2524.6584,6.4946
32871,2524.7346,6.6676
32872,2524.8108,6.7673
32873,2524.887,6.7385
32874,2524.9632,6.6042
32875,2525.0394,6.4157
32876,2525.1156,6.2308
32877,2525.1918,6.0782
32878,2525.268,5.9601
32879,2525.3442,5.8745
32880,2525.4204,5.8403
32881,2525.4966,5.8421
32882,2525.5728,5.871
32883,2525.649,5.9173
32884,2525.7252,5.9614
32885,2525.8014,6.0175
32886,2525.8776,6.1317
32887,2525.9538,6.3284
32888,2526.03,6.5889
32889,2526.1062,6.9112
32890,2526.1824,7.2844
32891,2526.2586,7.6603
32892,2526.3348,7.9455
32893,2526.411,8.0728
32894,2526.4872,8.0374
32895,2526.5634,7.9086
32896,2526.6396,7.7498
32897,2526.7158,7.6119
32898,2526.792,7.4997
32899,2526.8682,7.3756
32900,2526.9444,7.2008
32901,2527.0206,7.0021
32902,2527.0968,6.854
32903,2527.173,6.8141
32904,2527.2492,6.9115
32905,2527.3254,7.059
32906,2527.4016,7.1513
32907,2527.4778,7.1313
32908,2527.554,6.9877
32909,2527.6302,6.7669
